uid,lat,lon,heading,country,city,district,ward,image_path
18061,10.737941730925945,106.67243900487291,67.45532110892105,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18120.jpg
18062,10.73811385525309,106.6728616692448,67.45532110892105,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18121.jpg
18063,10.737768499469658,106.6720168009283,238.7352371521985,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18122.jpg
18064,10.737562596928566,106.67160987436624,238.7352371521985,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18123.jpg
18065,10.737356693769,106.67120294829525,238.7352371521985,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18124.jpg
18066,10.7361041994683,106.66851260093073,294.8428490130705,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18125.jpg
18067,10.736501212100864,106.66829405820069,294.8428490130705,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18126.jpg
18068,10.73669678252186,106.6680131076152,294.8428490130705,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18127.jpg
18069,10.736049699468266,106.66841500093076,300.627787973722,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18128.jpg
18070,10.735857118429664,106.66800145953492,300.627787973722,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18129.jpg
18071,10.736235641268175,106.66777344635544,300.627787973722,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18130.jpg
18072,10.735889199468366,106.6685031009306,243.3203863799397,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18131.jpg
18073,10.735680931996436,106.66809744805238,243.3203863799397,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18132.jpg
18074,10.737407999467818,106.66837520093156,218.78649671254672,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18133.jpg
18075,10.737206507824904,106.6679660222494,218.78649671254672,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18134.jpg
18076,10.737005015559236,106.6675568440478,218.78649671254672,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18135.jpg
18077,10.736663870169878,106.6675500891091,218.78649671254672,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18136.jpg
18078,10.73752129946848,106.6696722009304,174.41412421105568,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18137.jpg
18079,10.73726453958866,106.66941840369174,174.41412421105568,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18138.jpg
18080,10.73686423478391,106.66963071635703,174.41412421105568,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18139.jpg
18081,10.73752129946848,106.6696722009304,266.50747372475666,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18140.jpg
18082,10.73792156458871,106.66945981135974,266.50747372475666,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18141.jpg
18083,10.737733443259222,106.66905381104708,266.50747372475666,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18142.jpg
18084,10.737533421194716,106.668643895434,266.50747372475666,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18143.jpg
18085,10.73752129946848,106.6696722009304,169.37997415834437,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18144.jpg
18086,10.737405413133544,106.6699815839299,169.37997415834437,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18145.jpg
18087,10.73701138314872,106.67020557854516,169.37997415834437,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18146.jpg
18088,10.736780114866152,106.66984339004412,169.37997415834437,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18147.jpg
18089,10.732726999460622,106.65222820094424,152.6349437491989,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18148.jpg
18090,10.732289794082403,106.65234428978908,152.6349437491989,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18149.jpg
18091,10.731852588698793,106.652460378389,152.6349437491989,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18150.jpg
18092,10.731668640844708,106.65276839756966,152.6349437491989,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18151.jpg
18093,10.732726999460622,106.65222820094424,65.12925636879181,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18152.jpg
18094,10.732885127254836,106.65265642060058,65.12925636879181,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18153.jpg
18095,10.732726999460622,106.65222820094424,250.91876618101767,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18154.jpg
18096,10.732579641897528,106.65179607085967,250.91876618101767,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18155.jpg
18097,10.733018899460884,106.65286910094382,245.1293757237057,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18156.jpg
18098,10.732822230336469,106.65248609167384,245.1293757237057,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18157.jpg
18099,10.733281199461118,106.65346810094336,52.58357106196648,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18158.jpg
18100,10.733516445591547,106.65384457030864,52.58357106196648,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18159.jpg
18101,10.733281199461118,106.65346810094336,49.53059491980476,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18160.jpg
18102,10.733577394847837,106.65380212924558,49.53059491980476,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18161.jpg
18103,10.73376659946131,106.65411390094305,232.5836913367124,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18162.jpg
18104,10.73346635866494,106.65377974976252,232.5836913367124,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18163.jpg
18105,10.733960899461398,106.65438410094288,81.27810283662933,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18164.jpg
18106,10.734132352128276,106.6547858025129,81.27810283662933,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18165.jpg
18107,10.734137393637116,106.6552422041304,81.27810283662933,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18166.jpg
18108,10.734135199461967,106.6555405009419,1.8619843077059928,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18167.jpg
18109,10.734586983034337,106.65555544965268,1.8619843077059928,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18168.jpg
18110,10.734135199461967,106.6555405009419,261.2783182167057,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18169.jpg
18111,10.734138561547576,106.65508341153664,261.2783182167057,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18170.jpg
18112,10.734105942586082,106.65462926730048,261.2783182167057,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18171.jpg
18113,10.734135199461967,106.6555405009419,97.13493000779285,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18172.jpg
18114,10.734123513040556,106.65599745008794,97.13493000779285,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18173.jpg
18115,10.73407259946225,106.65604950094136,265.98363373390305,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18174.jpg
18116,10.734036453698698,106.6556061780216,265.98363373390305,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18175.jpg
18117,10.73407259946225,106.65604950094136,277.1350248099192,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18176.jpg
18118,10.734133263621752,106.65561619577296,277.1350248099192,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18177.jpg
18119,10.737449299467858,106.66847150093147,86.50725002304469,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18178.jpg
18120,10.737649321794912,106.668881416344,86.50725002304469,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18179.jpg
18121,10.737849343497686,106.66929133223348,86.50725002304469,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18180.jpg
18122,10.737689635498237,106.66958287815656,86.50725002304469,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18181.jpg
18123,10.73650329946771,106.66763520093176,120.62764270571697,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18182.jpg
18124,10.73610074555079,106.66784311988724,120.62764270571697,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18183.jpg
18125,10.735921652354566,106.6681400370951,120.62764270571697,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18184.jpg
18126,10.73650329946771,106.66763520093176,114.84268556297155,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18185.jpg
18127,10.736711127067917,106.66804112511366,114.84268556297155,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18186.jpg
18128,10.73647380970903,106.66830914235706,114.84268556297155,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18187.jpg
18129,10.73650329946771,106.66763520093176,38.78635885025332,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18188.jpg
18130,10.736903656487549,106.66742298823613,38.78635885025332,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18189.jpg
18131,10.737125695646473,106.6678019135976,38.78635885025332,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18190.jpg
18132,10.73732718753916,106.668211092087,38.78635885025332,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18191.jpg
18133,10.72829949946562,106.65892760093546,350.28977438432975,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18192.jpg
18134,10.72874496553788,106.65885001799634,350.28977438432975,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18193.jpg
18135,10.735116299470876,106.67274170092615,56.459098436258365,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18194.jpg
18136,10.735364930895038,106.67312344140691,56.459098436258365,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18195.jpg
18137,10.735613561752452,106.67350518247144,56.459098436258365,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18196.jpg
18138,10.735862192043095,106.67388692411978,56.459098436258365,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18197.jpg
18139,10.736110821766944,106.6742686663519,56.459098436258365,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18198.jpg
18140,10.7354660994599,106.65248630094553,134.5394950608601,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18199.jpg
18141,10.735338684966331,106.65286774088166,134.5394950608601,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18200.jpg
18142,10.73348569946249,106.65614810094095,271.8421591520084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18201.jpg
18143,10.733500136199469,106.65569123318409,271.8421591520084,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18202.jpg
18144,10.73348569946249,106.65614810094095,1.3144529886206002,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18203.jpg
18145,10.733937456392198,106.65616384804986,1.3144529886206002,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18204.jpg
18146,10.733212499467893,106.66604750093144,112.44510139301788,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18205.jpg
18147,10.733011929346944,106.66632402745724,112.44510139301788,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18206.jpg
18148,10.733014599468213,106.66653510093086,292.4451922008041,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18207.jpg
18149,10.733193358324238,106.66624222281116,292.4451922008041,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18208.jpg
18150,10.73324119946871,106.66759270093,56.32563488015716,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18209.jpg
18151,10.733490707932583,106.6679738548633,56.32563488015716,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18210.jpg
18152,10.733740215831313,106.66835500938213,56.32563488015716,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18211.jpg
18153,10.73324119946871,106.66759270093,149.96111153761515,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18212.jpg
18154,10.73285052818733,106.66782263108838,149.96111153761515,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18213.jpg
18155,10.740484199467735,106.67003610093172,261.00169983323326,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18214.jpg
18156,10.740413946457414,106.6695845471674,261.00169983323326,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18215.jpg
18157,10.740343692758996,106.66913299351371,261.00169983323326,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18216.jpg
18158,10.740484199467735,106.67003610093172,114.23696098561092,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18217.jpg
18159,10.740247070031254,106.6702784790649,114.23696098561092,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18218.jpg
18160,10.748108999464646,106.66874080093714,345.2079285729824,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18219.jpg
18161,10.748545522838745,106.66862450619185,345.2079285729824,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18220.jpg
18162,10.737254399461756,106.65698630094226,345.6038433754246,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18221.jpg
18163,10.737682979717796,106.65688413414824,345.6038433754246,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18222.jpg
18164,10.737261299461885,106.65722760094202,180.92149389672463,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18223.jpg
18165,10.736809333392822,106.65722022556682,180.92149389672463,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18224.jpg
18166,10.736528299462108,106.65721560094164,0.9214916611313606,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18225.jpg
18167,10.736980264903156,106.6572230148855,0.9214916611313606,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18226.jpg
18168,10.736528299462108,106.65721560094164,202.7011480613144,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18227.jpg
18169,10.736195161300934,106.6570694611344,202.7011480613144,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18228.jpg
18170,10.73618469946214,106.6570693009416,22.701120807124312,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18229.jpg
18171,10.73652728702328,106.65720506996136,22.701120807124312,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18230.jpg
18172,10.739061099468955,106.67146010092956,50.59672817573607,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18231.jpg
18173,10.739364835543174,106.67179756412618,50.59672817573607,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18232.jpg
18174,10.73943769946909,106.67192670092932,230.596815121956,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18233.jpg
18175,10.73915295139752,106.67157730307348,230.596815121956,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18234.jpg
18176,10.733710599465804,106.66245100093512,74.26330714231047,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18235.jpg
18177,10.733875488094776,106.66287514197391,74.26330714231047,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18236.jpg
18178,10.73405889975659,106.66329285437814,74.26330714231047,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18237.jpg
18179,10.73413315569801,106.6637408402606,74.26330714231047,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18238.jpg
18180,10.733710599465804,106.66245100093512,313.6253172919676,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18239.jpg
18181,10.733598151802408,106.66202227683236,313.6253172919676,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18240.jpg
18182,10.734024325602274,106.66188875394906,313.6253172919676,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18241.jpg
18183,10.731422199463829,106.6574267009386,176.25869576711548,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18242.jpg
18184,10.730996331906653,106.65745757322972,176.25869576711548,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18243.jpg
18185,10.731418499464054,106.6578507009382,178.68728196864325,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18244.jpg
18186,10.73096694667866,106.65786953200788,178.68728196864325,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18245.jpg
18187,10.730250299464704,106.65837040093706,356.0555891733875,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18246.jpg
18188,10.730701239648775,106.65833875434464,356.0555891733875,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18247.jpg
18189,10.730250299464704,106.65837040093706,9.132875356141245,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18248.jpg
18190,10.73044940255806,106.65864552908128,9.132875356141245,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18249.jpg
18191,10.73089472484518,106.6585675372069,9.132875356141245,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18250.jpg
18192,10.730724799464538,106.65833710093736,176.05558297328315,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18251.jpg
18193,10.73027385928055,106.65836874752937,176.05558297328315,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18252.jpg
18194,10.730827799463668,106.6567734009389,90.52945131146748,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18253.jpg
18195,10.730823649172294,106.657230478363,90.52945131146748,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18254.jpg
18196,10.73001959946386,106.65664890093856,275.86690168632015,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18255.jpg
18197,10.730051780023302,106.65619296512352,275.86690168632015,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18256.jpg
18198,10.730186599462678,106.65457130094062,301.0994999846436,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18257.jpg
18199,10.7303159498781,106.65450522948645,301.0994999846436,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18258.jpg
18200,10.729739199464284,106.65728990093778,359.48589113399106,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18259.jpg
18201,10.730187614271896,106.65734067200854,359.48589113399106,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18260.jpg
18202,10.730636698495143,106.65735154079876,359.48589113399106,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18261.jpg
18203,10.739765399462437,106.65973230094106,170.994249914199,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18262.jpg
18204,10.739319018815896,106.65980430775096,170.994249914199,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18263.jpg
18205,10.739079599462451,106.65935130094104,249.21213480536505,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18264.jpg
18206,10.73892007449619,106.65892361311016,249.21213480536505,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18265.jpg
18207,10.739836299462194,106.65932650094148,166.45765529326945,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18266.jpg
18208,10.73940180505201,106.65943417249824,166.45765529326945,Vietnam,Ho Chi Minh,District 8,Ward 6,data/processing/images/district_8/ward_6/original/gsv_18267.jpg
18209,10.744047399467403,106.6715094009323,248.4934132948128,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18268.jpg
18210,10.744167985881496,106.67117485076758,248.4934132948128,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18269.jpg
18211,10.740825099467598,106.66996780093196,259.99588360306404,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18270.jpg
18212,10.740747066737333,106.66951755484774,259.99588360306404,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18271.jpg
18213,10.740669033319314,106.6690673088978,259.99588360306404,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18272.jpg
18214,10.736714599468648,106.6695166009301,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18273.jpg
18215,10.73650387145204,106.66911220915048,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18274.jpg
18216,10.736293142822218,106.66870781787335,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18275.jpg
18217,10.736714599468648,106.6695166009301,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18276.jpg
18218,10.73711401944984,106.6693025909715,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18277.jpg
18219,10.736980500070583,106.66892015521358,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18278.jpg
18220,10.736772665941375,106.66851423431548,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18279.jpg
18221,10.736407646700444,106.66861194803036,242.0592893361126,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18280.jpg
18222,10.736278699468343,106.66868010093066,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18281.jpg
18223,10.736489428140192,106.6690844921733,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18282.jpg
18224,10.736700156198827,106.66948888391848,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18283.jpg
18225,10.736278699468343,106.66868010093066,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18284.jpg
18226,10.736679304344186,106.6684683677498,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18285.jpg
18227,10.736913602214926,106.6687894968068,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18286.jpg
18228,10.737121435926216,106.66919541804108,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18287.jpg
18229,10.736843165305569,106.66944771517817,62.05913350245587,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18288.jpg
18230,10.745968699460231,106.65926100094494,64.70831003756436,Vietnam,Ho Chi Minh,District 8,Ward 5,data/processing/images/district_8/ward_5/original/gsv_18289.jpg
