osmid,y,x,street_count,highway,ref,railway,geometry
6778483210,10.7226803,106.6197457,3,,,,POINT (106.6197457 10.7226803)
6778483211,10.7224231,106.618208,1,,,,POINT (106.618208 10.7224231)
6778483224,10.7181967,106.6220387,3,crossing,,,POINT (106.6220387 10.7181967)
6778513202,10.7206371,106.6280864,3,,,,POINT (106.6280864 10.7206371)
6778513207,10.7206007,106.6274549,1,,,,POINT (106.6274549 10.7206007)
6780363339,10.7614949,106.7034451,1,,,,POINT (106.7034451 10.7614949)
6780363349,10.7965318,106.6853616,3,,,,POINT (106.6853616 10.7965318)
6780363350,10.7954591,106.6857283,3,,,,POINT (106.6857283 10.7954591)
6780363352,10.7957536,106.6852315,4,crossing,,,POINT (106.6852315 10.7957536)
6780363353,10.7958421,106.6855643,3,,,,POINT (106.6855643 10.7958421)
6780803832,10.768447,106.6805916,3,,,,POINT (106.6805916 10.768447)
6780803834,10.7686671,106.6803571,4,,,,POINT (106.6803571 10.7686671)
6780803835,10.7690959,106.6798286,4,,,,POINT (106.6798286 10.7690959)
6780803851,10.7681814,106.6784075,3,,,,POINT (106.6784075 10.7681814)
6780803856,10.763569,106.6799619,3,,,,POINT (106.6799619 10.763569)
6780803857,10.7630188,106.6801438,1,,,,POINT (106.6801438 10.7630188)
6780803858,10.7636879,106.6800772,3,,,,POINT (106.6800772 10.7636879)
6780803859,10.7640385,106.679822,3,,,,POINT (106.679822 10.7640385)
6780803864,10.7640919,106.6793432,3,,,,POINT (106.6793432 10.7640919)
6780803867,10.7607399,106.6797992,3,,,,POINT (106.6797992 10.7607399)
6780803872,10.7537611,106.6820095,3,,,,POINT (106.6820095 10.7537611)
6780803873,10.7669217,106.6824079,3,,,,POINT (106.6824079 10.7669217)
6782019983,10.8013567,106.7483165,3,,,,POINT (106.7483165 10.8013567)
6782044288,10.8014632,106.7489481,3,,,,POINT (106.7489481 10.8014632)
6782044289,10.8014564,106.7490519,3,,,,POINT (106.7490519 10.8014564)
6782044290,10.8013066,106.749098,3,,,,POINT (106.749098 10.8013066)
6782044291,10.8013804,106.7493371,3,,,,POINT (106.7493371 10.8013804)
6782044292,10.8014306,106.7486147,3,,,,POINT (106.7486147 10.8014306)
6782044293,10.8012705,106.7486068,3,,,,POINT (106.7486068 10.8012705)
6782044296,10.8015609,106.7495375,3,,,,POINT (106.7495375 10.8015609)
6782044297,10.8015234,106.7493675,3,,,,POINT (106.7493675 10.8015234)
6782044303,10.801343,106.7479119,1,mini_roundabout,,,POINT (106.7479119 10.801343)
6782052137,10.8016239,106.7483349,4,,,,POINT (106.7483349 10.8016239)
6782052139,10.8016951,106.7487376,3,,,,POINT (106.7487376 10.8016951)
6782052140,10.8017499,106.7487567,3,,,,POINT (106.7487567 10.8017499)
6782052144,10.8017797,106.748897,3,,,,POINT (106.748897 10.8017797)
6782052176,10.8018371,106.7492387,3,,,,POINT (106.7492387 10.8018371)
6782052180,10.8016743,106.7491124,3,,,,POINT (106.7491124 10.8016743)
6782052182,10.8016207,106.7493207,1,,,,POINT (106.7493207 10.8016207)
6782091489,10.8013122,106.7485128,1,,,,POINT (106.7485128 10.8013122)
6783111308,10.752124,106.6590437,3,crossing,,,POINT (106.6590437 10.752124)
6783161846,10.7539696,106.6742581,1,,,,POINT (106.6742581 10.7539696)
6783161847,10.7535192,106.6743321,3,,,,POINT (106.6743321 10.7535192)
6783220940,10.750144,106.6694281,1,crossing,,,POINT (106.6694281 10.750144)
6783267954,10.7579643,106.7203854,1,,,,POINT (106.7203854 10.7579643)
6783267955,10.7577864,106.7203072,3,,,,POINT (106.7203072 10.7577864)
6783447099,10.758817,106.714222,1,,,,POINT (106.714222 10.758817)
6783447101,10.7589757,106.714321,3,,,,POINT (106.714321 10.7589757)
6783472655,10.7647812,106.7077576,1,,,,POINT (106.7077576 10.7647812)
6783472657,10.7646084,106.7074725,3,,,,POINT (106.7074725 10.7646084)
6783472659,10.7636009,106.708274,1,,,,POINT (106.708274 10.7636009)
6783472660,10.7633557,106.7080247,3,,,,POINT (106.7080247 10.7633557)
6783472664,10.7649063,106.7076838,1,,,,POINT (106.7076838 10.7649063)
6783472669,10.7634452,106.7083409,1,,,,POINT (106.7083409 10.7634452)
6783472670,10.7633093,106.708048,3,,,,POINT (106.708048 10.7633093)
6783472676,10.7630463,106.7077313,1,,,,POINT (106.7077313 10.7630463)
6783472677,10.7631595,106.7080243,3,,,,POINT (106.7080243 10.7631595)
6783472678,10.7629362,106.7081198,3,,,,POINT (106.7081198 10.7629362)
6783511136,10.7555913,106.6807494,1,,,,POINT (106.6807494 10.7555913)
6783511137,10.7557657,106.6812746,3,,,,POINT (106.6812746 10.7557657)
6783511139,10.7550937,106.6815551,3,,,,POINT (106.6815551 10.7550937)
6783558755,10.7233235,106.6203647,1,,,,POINT (106.6203647 10.7233235)
6783558760,10.7220159,106.6201392,1,,,,POINT (106.6201392 10.7220159)
6783558761,10.7219755,106.6196672,3,,,,POINT (106.6196672 10.7219755)
6783602930,10.7681129,106.7058912,3,,,,POINT (106.7058912 10.7681129)
6783610266,10.7681919,106.7053244,4,crossing,,,POINT (106.7053244 10.7681919)
6783610267,10.7682473,106.705292,4,crossing,,,POINT (106.705292 10.7682473)
6783612004,10.7566895,106.6806498,3,,,,POINT (106.6806498 10.7566895)
6783612005,10.756809,106.6810166,3,,,,POINT (106.6810166 10.756809)
6783651564,10.7673258,106.6998594,3,traffic_signals,,,POINT (106.6998594 10.7673258)
6783651566,10.7671715,106.6996863,3,traffic_signals,,,POINT (106.6996863 10.7671715)
6783651567,10.7672263,106.699946,3,traffic_signals,,,POINT (106.699946 10.7672263)
6783663060,10.7680493,106.6987923,1,,,,POINT (106.6987923 10.7680493)
6783706987,10.7677811,106.6975062,1,,,,POINT (106.6975062 10.7677811)
6783706988,10.7674829,106.6977993,3,,,,POINT (106.6977993 10.7674829)
6783732592,10.7657482,106.6986233,1,,,,POINT (106.6986233 10.7657482)
6783732593,10.7660803,106.6984037,3,,,,POINT (106.6984037 10.7660803)
6783736167,10.7639173,106.7029549,3,,,,POINT (106.7029549 10.7639173)
6783736168,10.7637244,106.7032589,3,,,,POINT (106.7032589 10.7637244)
6783736169,10.7632222,106.7026593,3,,,,POINT (106.7026593 10.7632222)
6783736170,10.7638122,106.7031045,3,,,,POINT (106.7031045 10.7638122)
6783749719,10.7535849,106.6809183,3,,,,POINT (106.6809183 10.7535849)
6783749720,10.7538737,106.6808377,3,,,,POINT (106.6808377 10.7538737)
6783760878,10.741398,106.6455679,3,,,,POINT (106.6455679 10.741398)
6783760879,10.7414842,106.6457201,3,,,,POINT (106.6457201 10.7414842)
6783811548,10.7632575,106.7041775,1,,,,POINT (106.7041775 10.7632575)
6783813511,10.7568264,106.6830955,3,,,,POINT (106.6830955 10.7568264)
6783813512,10.757256,106.6829149,3,,,,POINT (106.6829149 10.757256)
6783813515,10.7572409,106.683573,3,,,,POINT (106.683573 10.7572409)
6783813516,10.757493,106.6834719,3,,,,POINT (106.6834719 10.757493)
6783813537,10.7576668,106.6808579,3,,,,POINT (106.6808579 10.7576668)
6783813538,10.7570223,106.6809697,3,,,,POINT (106.6809697 10.7570223)
6783813540,10.7549748,106.6811299,1,,,,POINT (106.6811299 10.7549748)
6783813541,10.7551428,106.6815177,3,,,,POINT (106.6815177 10.7551428)
6783813544,10.7544847,106.6814913,1,,,,POINT (106.6814913 10.7544847)
6783990207,10.722431,106.6221629,1,,,,POINT (106.6221629 10.722431)
6783990219,10.7183471,106.6216221,3,,,,POINT (106.6216221 10.7183471)
6783990225,10.7204973,106.6224477,3,crossing,,,POINT (106.6224477 10.7204973)
6785918020,10.788311,106.7507973,3,,,,POINT (106.7507973 10.788311)
6785941976,10.7527608,106.6915857,1,,,,POINT (106.6915857 10.7527608)
6785963700,10.7529976,106.692124,3,,,,POINT (106.692124 10.7529976)
6785963701,10.7538143,106.6920455,1,,,,POINT (106.6920455 10.7538143)
6785963707,10.7529922,106.6935499,3,,,,POINT (106.6935499 10.7529922)
6785963709,10.7534175,106.6934319,1,,,,POINT (106.6934319 10.7534175)
6785963715,10.7527753,106.6940247,1,,,,POINT (106.6940247 10.7527753)
6785963716,10.7529994,106.6940086,3,,,,POINT (106.6940086 10.7529994)
6785963717,10.7527666,106.6938838,1,,,,POINT (106.6938838 10.7527666)
6785963718,10.752997,106.6938676,3,,,,POINT (106.6938676 10.752997)
6786038067,10.7170192,106.6131239,1,,,,POINT (106.6131239 10.7170192)
6786072113,10.7550923,106.6909158,3,,,,POINT (106.6909158 10.7550923)
6786085053,10.7513688,106.6725154,1,,,,POINT (106.6725154 10.7513688)
6786214697,10.7593161,106.6957372,1,,,,POINT (106.6957372 10.7593161)
6786214698,10.7594972,106.6955601,3,,,,POINT (106.6955601 10.7594972)
6786218366,10.7597194,106.6985723,3,traffic_signals,,,POINT (106.6985723 10.7597194)
6786275923,10.7586507,106.6992093,3,,,,POINT (106.6992093 10.7586507)
6786275924,10.7583914,106.6988317,3,,,,POINT (106.6988317 10.7583914)
6786287164,10.7143544,106.617289,1,,,,POINT (106.617289 10.7143544)
6786287167,10.7142659,106.6159843,3,,,,POINT (106.6159843 10.7142659)
6786353034,10.7025193,106.6341985,4,,,,POINT (106.6341985 10.7025193)
6786414652,10.807157,106.779951,3,,,,POINT (106.779951 10.807157)
6786439349,10.7134643,106.6188413,3,,,,POINT (106.6188413 10.7134643)
6786439355,10.7107191,106.6186369,3,,,,POINT (106.6186369 10.7107191)
6786515943,10.7179099,106.6188355,1,,,,POINT (106.6188355 10.7179099)
6786515944,10.7182599,106.6188293,1,,,,POINT (106.6188293 10.7182599)
6786515945,10.7180808,106.6188315,3,,,,POINT (106.6188315 10.7180808)
6786515951,10.7156883,106.6190182,3,,,,POINT (106.6190182 10.7156883)
6786567193,10.765283,106.6969723,3,,,,POINT (106.6969723 10.765283)
6786567195,10.7653609,106.6969244,3,,,,POINT (106.6969244 10.7653609)
6786567196,10.7652376,106.696581,3,,,,POINT (106.696581 10.7652376)
6786567197,10.7654253,106.6968847,3,,,,POINT (106.6968847 10.7654253)
6786567198,10.7653436,106.6966197,1,,,,POINT (106.6966197 10.7653436)
6786567199,10.7654895,106.6968452,3,,,,POINT (106.6968452 10.7654895)
6786567200,10.7653894,106.6964887,3,,,,POINT (106.6964887 10.7653894)
6786567201,10.7655746,106.6967928,3,,,,POINT (106.6967928 10.7655746)
6786598213,10.7494496,106.6609008,3,crossing,,,POINT (106.6609008 10.7494496)
6786598214,10.7496802,106.6615783,3,crossing,,,POINT (106.6615783 10.7496802)
6786655379,10.7642748,106.6962499,3,crossing,,,POINT (106.6962499 10.7642748)
6786655384,10.7643925,106.6970864,1,,,,POINT (106.6970864 10.7643925)
6786668885,10.7647529,106.6968346,3,,,,POINT (106.6968346 10.7647529)
6786668891,10.7643849,106.6963765,3,,,,POINT (106.6963765 10.7643849)
6786668916,10.7626157,106.694322,3,,,,POINT (106.694322 10.7626157)
6786668917,10.7627944,106.6941923,1,,,,POINT (106.6941923 10.7627944)
6786699439,10.7556058,106.6820252,3,,,,POINT (106.6820252 10.7556058)
6786725841,10.7212886,106.6197482,3,,,,POINT (106.6197482 10.7212886)
6786725842,10.7210599,106.6197395,3,,,,POINT (106.6197395 10.7210599)
6786725843,10.7210681,106.619559,3,,,,POINT (106.619559 10.7210681)
6786725844,10.7196797,106.6194065,3,crossing,,,POINT (106.6194065 10.7196797)
6786730563,10.7612392,106.6927525,3,,,,POINT (106.6927525 10.7612392)
6786730565,10.7618876,106.6934936,3,,,,POINT (106.6934936 10.7618876)
6786731979,10.7584101,106.6868902,4,,,,POINT (106.6868902 10.7584101)
6786731981,10.758494,106.6870898,3,,,,POINT (106.6870898 10.758494)
6786731984,10.7576968,106.686185,4,crossing,,,POINT (106.686185 10.7576968)
6786732257,10.7742551,106.6883422,3,traffic_signals,,,POINT (106.6883422 10.7742551)
6786732258,10.7742073,106.6883075,3,crossing,,,POINT (106.6883075 10.7742073)
6786732261,10.77438,106.6881044,3,crossing,,,POINT (106.6881044 10.77438)
6786732262,10.7743232,106.6880673,3,traffic_signals,,,POINT (106.6880673 10.7743232)
6786732263,10.7746723,106.6874262,4,crossing,,,POINT (106.6874262 10.7746723)
6786732264,10.7747171,106.6874671,3,crossing,,,POINT (106.6874671 10.7747171)
6786732265,10.774607,106.6876773,3,crossing,,,POINT (106.6876773 10.774607)
6786732266,10.7745565,106.6876428,3,crossing,,,POINT (106.6876428 10.7745565)
6786732270,10.7749232,106.6869469,4,crossing,,,POINT (106.6869469 10.7749232)
6786732271,10.7751095,106.6867267,4,crossing,,,POINT (106.6867267 10.7751095)
6786738895,10.7726749,106.6912442,4,traffic_signals,,,POINT (106.6912442 10.7726749)
6786738896,10.7726148,106.6912073,3,crossing,,,POINT (106.6912073 10.7726148)
6786738898,10.772766,106.6910787,4,crossing,,,POINT (106.6910787 10.772766)
6786738899,10.7727037,106.691034,3,traffic_signals,,,POINT (106.691034 10.7727037)
6786738901,10.7737614,106.6894983,3,traffic_signals,,,POINT (106.6894983 10.7737614)
6786738902,10.7736977,106.6895653,3,crossing,,,POINT (106.6895653 10.7736977)
6786738903,10.7735635,106.6896224,3,traffic_signals,,,POINT (106.6896224 10.7735635)
6786738904,10.7734711,106.6895706,4,crossing,,,POINT (106.6895706 10.7734711)
6786738905,10.773391,106.6892687,3,,,,POINT (106.6892687 10.773391)
6786738906,10.773546,106.6892842,3,crossing,,,POINT (106.6892842 10.773546)
6786738907,10.7737509,106.6892599,3,crossing,,,POINT (106.6892599 10.7737509)
6786738908,10.7736895,106.6892214,3,traffic_signals,,,POINT (106.6892214 10.7736895)
6786749263,10.7610293,106.6891913,4,crossing,,,POINT (106.6891913 10.7610293)
6786749265,10.7602646,106.6887631,3,,,,POINT (106.6887631 10.7602646)
6786749269,10.7603245,106.6886896,4,,,,POINT (106.6886896 10.7603245)
6786749270,10.7603778,106.6886235,4,,,,POINT (106.6886235 10.7603778)
6786749271,10.7604197,106.6885729,3,,,,POINT (106.6885729 10.7604197)
6786750506,10.7750568,106.6866966,4,crossing,,,POINT (106.6866966 10.7750568)
6786750507,10.7753172,106.6863389,3,crossing,,,POINT (106.6863389 10.7753172)
6786750508,10.7752653,106.6863098,3,crossing,,,POINT (106.6863098 10.7752653)
6786750509,10.7758501,106.685346,3,crossing,,,POINT (106.685346 10.7758501)
6786750511,10.775801,106.6853162,3,crossing,,,POINT (106.6853162 10.775801)
6786753416,10.7616745,106.6916656,1,,,,POINT (106.6916656 10.7616745)
6786753417,10.7618054,106.6918621,3,,,,POINT (106.6918621 10.7618054)
6786753420,10.7611475,106.6919915,1,,,,POINT (106.6919915 10.7611475)
6786753421,10.761035,106.6923828,1,,,,POINT (106.6923828 10.761035)
6786753422,10.761141,106.692492,3,,,,POINT (106.692492 10.761141)
6786754482,10.7726263,106.6885435,3,crossing,,,POINT (106.6885435 10.7726263)
6786754483,10.7726873,106.6884668,3,crossing,,,POINT (106.6884668 10.7726873)
6786761726,10.7634136,106.692697,1,,,,POINT (106.692697 10.7634136)
6786761727,10.7632356,106.6928318,3,,,,POINT (106.6928318 10.7632356)
6786761730,10.762757,106.6922534,3,,,,POINT (106.6922534 10.762757)
6786761731,10.7631514,106.6919339,1,,,,POINT (106.6919339 10.7631514)
6786775157,10.7654584,106.6958915,1,,,,POINT (106.6958915 10.7654584)
6786775158,10.7656857,106.6957576,3,,,,POINT (106.6957576 10.7656857)
6786775163,10.7653985,106.6954196,3,,,,POINT (106.6954196 10.7653985)
6786797626,10.7150375,106.6166359,3,,,,POINT (106.6166359 10.7150375)
6786797629,10.714754,106.6157045,3,,,,POINT (106.6157045 10.714754)
6786808062,10.7647478,106.694906,1,,,,POINT (106.694906 10.7647478)
6786808068,10.7646142,106.6940376,1,,,,POINT (106.6940376 10.7646142)
6786809415,10.7616716,106.6999366,3,crossing,,,POINT (106.6999366 10.7616716)
6786835619,10.711349,106.6194418,1,,,,POINT (106.6194418 10.711349)
6786835622,10.7112106,106.6186733,3,,,,POINT (106.6186733 10.7112106)
6788469893,10.763711,106.69154,4,crossing,,,POINT (106.69154 10.763711)
6788469894,10.7636465,106.6916244,4,crossing,,,POINT (106.6916244 10.7636465)
6788469897,10.763718,106.6916851,4,,,,POINT (106.6916851 10.763718)
6788469901,10.7630154,106.6910706,4,crossing,,,POINT (106.6910706 10.7630154)
6788469902,10.7630823,106.6909994,4,traffic_signals,,,POINT (106.6909994 10.7630823)
6788534012,10.7650243,106.6926041,4,traffic_signals,,,POINT (106.6926041 10.7650243)
6788534013,10.7649838,106.6926583,4,traffic_signals,,,POINT (106.6926583 10.7649838)
6788534014,10.764925,106.6927388,4,crossing,,,POINT (106.6927388 10.764925)
6788534015,10.7648775,106.6928026,3,crossing,,,POINT (106.6928026 10.7648775)
6788570082,10.7586956,106.6989894,1,,,,POINT (106.6989894 10.7586956)
6788570083,10.7587824,106.6991045,3,,,,POINT (106.6991045 10.7587824)
6788576890,10.7668243,106.6944897,3,crossing,,,POINT (106.6944897 10.7668243)
6788576891,10.7668634,106.6944424,4,crossing,,,POINT (106.6944424 10.7668634)
6788576892,10.7669312,106.6943603,4,traffic_signals,,,POINT (106.6943603 10.7669312)
6788576893,10.766967,106.694317,3,traffic_signals,,,POINT (106.694317 10.766967)
6788576894,10.7666259,106.6943177,3,traffic_signals,,,POINT (106.6943177 10.7666259)
6788576895,10.7666657,106.6942707,4,traffic_signals,,,POINT (106.6942707 10.7666657)
6788576896,10.766734,106.694188,4,crossing,,,POINT (106.694188 10.766734)
6788576897,10.7667703,106.694144,3,crossing,,,POINT (106.694144 10.7667703)
6788576898,10.7657385,106.6935488,3,,,,POINT (106.6935488 10.7657385)
6788576904,10.7643857,106.6923762,4,traffic_signals,,,POINT (106.6923762 10.7643857)
6788576905,10.7645481,106.6921859,4,crossing,,,POINT (106.6921859 10.7645481)
6788576906,10.7645068,106.6922344,4,crossing,,,POINT (106.6922344 10.7645068)
6788576907,10.7644455,106.6923061,4,traffic_signals,,,POINT (106.6923061 10.7644455)
6788584793,10.7587591,106.6992208,3,,,,POINT (106.6992208 10.7587591)
6788584795,10.7591603,106.6989231,3,,,,POINT (106.6989231 10.7591603)
6788662350,10.7692748,106.696439,4,,,,POINT (106.696439 10.7692748)
6788662351,10.7693449,106.6964047,4,,,,POINT (106.6964047 10.7693449)
6788676040,10.7247438,106.6307907,3,,,,POINT (106.6307907 10.7247438)
6788676042,10.7246529,106.6308699,3,,,,POINT (106.6308699 10.7246529)
6788683865,10.7701965,106.6861439,3,crossing,,,POINT (106.6861439 10.7701965)
6788683866,10.7704294,106.686473,3,crossing,,,POINT (106.686473 10.7704294)
6788683867,10.770499,106.6864337,3,crossing,,,POINT (106.6864337 10.770499)
6788712147,10.770135,106.6973406,3,traffic_signals,,,POINT (106.6973406 10.770135)
6788712148,10.7700986,106.6973861,3,traffic_signals,,,POINT (106.6973861 10.7700986)
6788819076,10.7574603,106.6930527,3,,,,POINT (106.6930527 10.7574603)
6788826048,10.7234759,106.6207011,1,,,,POINT (106.6207011 10.7234759)
6788826058,10.7180179,106.6195824,3,,,,POINT (106.6195824 10.7180179)
6788826060,10.7179823,106.6192055,3,,,,POINT (106.6192055 10.7179823)
6788886229,10.7573082,106.693739,1,,,,POINT (106.693739 10.7573082)
6788886230,10.7570656,106.6932696,3,,,,POINT (106.6932696 10.7570656)
6788917771,10.725329,106.6310706,3,,,,POINT (106.6310706 10.725329)
6788917773,10.7253395,106.6311858,3,,,,POINT (106.6311858 10.7253395)
6788949317,10.7713336,106.6872167,3,crossing,,,POINT (106.6872167 10.7713336)
6788949318,10.7712854,106.6872719,3,crossing,,,POINT (106.6872719 10.7712854)
6788949320,10.7712437,106.6871339,3,crossing,,,POINT (106.6871339 10.7712437)
6788949321,10.7711984,106.6871909,3,crossing,,,POINT (106.6871909 10.7711984)
6788949322,10.7700306,106.6859843,3,crossing,,,POINT (106.6859843 10.7700306)
6788949323,10.7699613,106.6860568,3,crossing,,,POINT (106.6860568 10.7699613)
6788955601,10.730868,106.6336816,3,,,,POINT (106.6336816 10.730868)
6789066971,10.741071,106.6457515,1,traffic_signals,,,POINT (106.6457515 10.741071)
6789066974,10.7413317,106.6455847,3,crossing,,,POINT (106.6455847 10.7413317)
6789066977,10.7414339,106.6457525,3,traffic_signals,,,POINT (106.6457525 10.7414339)
6789110954,10.7693082,106.6965712,4,crossing,,,POINT (106.6965712 10.7693082)
6789110955,10.7694266,106.6964772,3,traffic_signals,,,POINT (106.6964772 10.7694266)
6789110956,10.7692542,106.6966141,4,crossing,,,POINT (106.6966141 10.7692542)
6789110960,10.7690389,106.6962285,4,crossing,,,POINT (106.6962285 10.7690389)
6789110961,10.7689894,106.6962866,4,traffic_signals,,,POINT (106.6962866 10.7689894)
6789110962,10.768944,106.6963398,4,traffic_signals,,,POINT (106.6963398 10.768944)
6789110963,10.7690847,106.6961751,3,crossing,,,POINT (106.6961751 10.7690847)
6789110964,10.7691225,106.6966294,4,traffic_signals,,,POINT (106.6966294 10.7691225)
6789110965,10.7690373,106.6965511,4,traffic_signals,,,POINT (106.6965511 10.7690373)
6789110966,10.7686241,106.6967198,3,,,,POINT (106.6967198 10.7686241)
6789110967,10.7684501,106.6963127,1,,,,POINT (106.6963127 10.7684501)
6789154060,10.7676931,106.6970436,3,crossing,,,POINT (106.6970436 10.7676931)
6789154061,10.767578,106.6971282,3,crossing,,,POINT (106.6971282 10.767578)
6789154062,10.7675198,106.6972415,3,crossing,,,POINT (106.6972415 10.7675198)
6789154063,10.7676168,106.6969333,3,,,,POINT (106.6969333 10.7676168)
6789154071,10.7649243,106.6987538,3,,,,POINT (106.6987538 10.7649243)
6789155349,10.7650876,106.6997627,1,,,,POINT (106.6997627 10.7650876)
6789155351,10.7654683,106.7000379,5,traffic_signals,,,POINT (106.7000379 10.7654683)
6789166508,10.7690059,106.7007171,1,,,,POINT (106.7007171 10.7690059)
6789166509,10.7684159,106.7011085,3,,,,POINT (106.7011085 10.7684159)
6789167417,10.7320446,106.6300872,3,,,,POINT (106.6300872 10.7320446)
6789167418,10.7320215,106.6302629,3,,,,POINT (106.6302629 10.7320215)
6789179938,10.7702475,106.6997807,1,,,,POINT (106.6997807 10.7702475)
6789179939,10.7700864,106.6995237,3,,,,POINT (106.6995237 10.7700864)
6789184307,10.7562466,106.6835889,3,,,,POINT (106.6835889 10.7562466)
6789184310,10.7559805,106.6834126,3,,,,POINT (106.6834126 10.7559805)
6789184315,10.755174,106.67882,3,,,,POINT (106.67882 10.755174)
6789184320,10.7560024,106.6785775,1,,,,POINT (106.6785775 10.7560024)
6789184322,10.7561943,106.6786006,1,,,,POINT (106.6786006 10.7561943)
6789184323,10.7561583,106.6784718,3,,,,POINT (106.6784718 10.7561583)
6789184325,10.7562245,106.6784521,3,,,,POINT (106.6784521 10.7562245)
6789189491,10.7316659,106.6301704,3,,,,POINT (106.6301704 10.7316659)
6789189492,10.7316719,106.6300111,3,,,,POINT (106.6300111 10.7316719)
6789189493,10.7286346,106.6256377,1,,,,POINT (106.6256377 10.7286346)
6789193621,10.7688126,106.70062,3,,,,POINT (106.70062 10.7688126)
6789193622,10.7686444,106.7003997,3,,,,POINT (106.7003997 10.7686444)
6789196957,10.7700429,106.7037866,4,crossing,,,POINT (106.7037866 10.7700429)
6789205999,10.7757371,106.7003981,3,crossing,,,POINT (106.7003981 10.7757371)
6789206000,10.7755606,106.7003388,3,crossing,,,POINT (106.7003388 10.7755606)
6789206001,10.7757836,106.7005335,4,traffic_signals,,,POINT (106.7005335 10.7757836)
6789206002,10.7755241,106.7004881,4,traffic_signals,,,POINT (106.7004881 10.7755241)
6789206007,10.7749136,106.7007549,3,,,,POINT (106.7007549 10.7749136)
6789206009,10.7743278,106.701232,3,,,,POINT (106.701232 10.7743278)
6789206010,10.7740715,106.7009923,3,traffic_signals,,,POINT (106.7009923 10.7740715)
6789209421,10.7688331,106.7035747,4,crossing,,,POINT (106.7035747 10.7688331)
6789209422,10.7688364,106.7037534,1,,,,POINT (106.7037534 10.7688364)
6789210645,10.7610695,106.689141,3,crossing,,,POINT (106.689141 10.7610695)
6789210646,10.7606195,106.6887463,3,,,,POINT (106.6887463 10.7606195)
6789210647,10.7605779,106.6887966,3,,,,POINT (106.6887966 10.7605779)
6789210648,10.7601747,106.6883596,3,,,,POINT (106.6883596 10.7601747)
6789210649,10.7601374,106.6884057,3,,,,POINT (106.6884057 10.7601374)
6789210651,10.7599792,106.6881884,3,,,,POINT (106.6881884 10.7599792)
6789210653,10.760053,106.6883301,3,,,,POINT (106.6883301 10.760053)
6789210654,10.7596915,106.6879361,3,,,,POINT (106.6879361 10.7596915)
6789210655,10.7596529,106.6879849,3,,,,POINT (106.6879849 10.7596529)
6789210658,10.7593988,106.6877654,3,,,,POINT (106.6877654 10.7593988)
6789210659,10.758804,106.6871588,3,,,,POINT (106.6871588 10.758804)
6789210660,10.7587663,106.6872059,3,,,,POINT (106.6872059 10.7587663)
6789210661,10.758583,106.6869626,3,,,,POINT (106.6869626 10.758583)
6789210662,10.7585493,106.6870124,3,,,,POINT (106.6870124 10.7585493)
6789210667,10.7575937,106.6863045,4,crossing,,,POINT (106.6863045 10.7575937)
6789210668,10.7576559,106.6862324,4,crossing,,,POINT (106.6862324 10.7576559)
6789258562,10.7633094,106.6911035,3,,,,POINT (106.6911035 10.7633094)
6789258563,10.7632635,106.691159,3,,,,POINT (106.691159 10.7632635)
6789258564,10.7629607,106.6911295,3,crossing,,,POINT (106.6911295 10.7629607)
6789258565,10.7631317,106.6909454,3,traffic_signals,,,POINT (106.6909454 10.7631317)
6789258566,10.762752,106.6909514,1,traffic_signals,,,POINT (106.6909514 10.762752)
6789258567,10.7629163,106.6907561,3,crossing,,,POINT (106.6907561 10.7629163)
6789269637,10.765724,106.6809162,3,crossing,,,POINT (106.6809162 10.765724)
6789269638,10.7656495,106.6808922,3,crossing,,,POINT (106.6808922 10.7656495)
6789269650,10.7609354,106.6835937,4,,,,POINT (106.6835937 10.7609354)
6789269651,10.7609125,106.6835266,3,,,,POINT (106.6835266 10.7609125)
6789269652,10.7596282,106.6841098,3,crossing,,,POINT (106.6841098 10.7596282)
6789269653,10.7592777,106.684027,3,crossing,,,POINT (106.684027 10.7592777)
6789269654,10.7625407,106.6866939,3,traffic_signals,,,POINT (106.6866939 10.7625407)
6789269656,10.7626383,106.6865903,3,traffic_signals,,,POINT (106.6865903 10.7626383)
6789269659,10.764768,106.6873124,1,,,,POINT (106.6873124 10.764768)
6789285664,10.7392983,106.63651,1,,,,POINT (106.63651 10.7392983)
6789319266,10.7637489,106.6914905,3,crossing,,,POINT (106.6914905 10.7637489)
6789319267,10.7635314,106.6912999,3,,,,POINT (106.6912999 10.7635314)
6789319268,10.7634895,106.6913501,3,,,,POINT (106.6913501 10.7634895)
6789319269,10.7626487,106.6905218,3,,,,POINT (106.6905218 10.7626487)
6789319270,10.7626044,106.6905789,3,,,,POINT (106.6905789 10.7626044)
6789319271,10.7621777,106.6901131,3,,,,POINT (106.6901131 10.7621777)
6789319272,10.7621351,106.6901659,3,,,,POINT (106.6901659 10.7621351)
6789323619,10.7654299,106.6929612,3,,,,POINT (106.6929612 10.7654299)
6789323620,10.7653922,106.6930152,3,,,,POINT (106.6930152 10.7653922)
6789323622,10.7641037,106.6918017,3,,,,POINT (106.6918017 10.7641037)
6789323626,10.7642779,106.6920345,3,,,,POINT (106.6920345 10.7642779)
6789338784,10.7735641,106.6986109,1,,,,POINT (106.6986109 10.7735641)
6789341757,10.7384795,106.6407904,3,crossing,,,POINT (106.6407904 10.7384795)
6789341758,10.7399844,106.6380778,3,,,,POINT (106.6380778 10.7399844)
